customer_id,cluster,segment
1145,0,High-Value Families
1146,2,Tech-Savvy Singles
1150,0,High-Value Families
1152,3,Core Everyday Shoppers
1153,0,High-Value Families
1154,0,High-Value Families
1155,4,Pet and Home Essentials
1156,2,Tech-Savvy Singles
1157,4,Pet and Home Essentials
1158,4,Pet and Home Essentials
1159,4,Pet and Home Essentials
1160,2,Tech-Savvy Singles
1163,3,Core Everyday Shoppers
1164,0,High-Value Families
1167,0,High-Value Families
1168,3,Core Everyday Shoppers
1170,0,High-Value Families
1171,3,Core Everyday Shoppers
1172,0,High-Value Families
1173,0,High-Value Families
1175,4,Pet and Home Essentials
1177,2,Tech-Savvy Singles
1178,3,Core Everyday Shoppers
1179,2,Tech-Savvy Singles
1180,4,Pet and Home Essentials
1181,4,Pet and Home Essentials
1182,3,Core Everyday Shoppers
1183,2,Tech-Savvy Singles
1184,0,High-Value Families
1186,3,Core Everyday Shoppers
1187,0,High-Value Families
1189,3,Core Everyday Shoppers
1190,0,High-Value Families
1191,2,Tech-Savvy Singles
1193,0,High-Value Families
1194,3,Core Everyday Shoppers
1196,4,Pet and Home Essentials
1197,4,Pet and Home Essentials
1199,3,Core Everyday Shoppers
1200,1,Budget-Conscious Shoppers
1201,0,High-Value Families
1203,2,Tech-Savvy Singles
1205,3,Core Everyday Shoppers
1206,3,Core Everyday Shoppers
1207,0,High-Value Families
1208,3,Core Everyday Shoppers
1209,0,High-Value Families
1210,4,Pet and Home Essentials
1211,0,High-Value Families
1212,3,Core Everyday Shoppers
1213,3,Core Everyday Shoppers
1216,4,Pet and Home Essentials
1217,4,Pet and Home Essentials
1218,0,High-Value Families
1219,3,Core Everyday Shoppers
1221,0,High-Value Families
1222,3,Core Everyday Shoppers
1223,2,Tech-Savvy Singles
1224,0,High-Value Families
1227,2,Tech-Savvy Singles
1228,4,Pet and Home Essentials
1229,3,Core Everyday Shoppers
1230,0,High-Value Families
1231,3,Core Everyday Shoppers
1233,3,Core Everyday Shoppers
1234,3,Core Everyday Shoppers
1235,4,Pet and Home Essentials
1236,4,Pet and Home Essentials
1237,4,Pet and Home Essentials
1238,4,Pet and Home Essentials
1239,0,High-Value Families
1240,2,Tech-Savvy Singles
1241,3,Core Everyday Shoppers
1242,1,Budget-Conscious Shoppers
1243,4,Pet and Home Essentials
1245,0,High-Value Families
1246,3,Core Everyday Shoppers
1247,4,Pet and Home Essentials
1249,3,Core Everyday Shoppers
1250,3,Core Everyday Shoppers
1251,3,Core Everyday Shoppers
1252,0,High-Value Families
1253,2,Tech-Savvy Singles
1255,0,High-Value Families
1256,3,Core Everyday Shoppers
1257,3,Core Everyday Shoppers
1258,3,Core Everyday Shoppers
1259,4,Pet and Home Essentials
1261,0,High-Value Families
1262,3,Core Everyday Shoppers
1263,3,Core Everyday Shoppers
1264,3,Core Everyday Shoppers
1265,1,Budget-Conscious Shoppers
1266,4,Pet and Home Essentials
1268,0,High-Value Families
1269,3,Core Everyday Shoppers
1271,3,Core Everyday Shoppers
1272,1,Budget-Conscious Shoppers
1273,4,Pet and Home Essentials
1274,3,Core Everyday Shoppers
1275,0,High-Value Families
1277,3,Core Everyday Shoppers
1278,3,Core Everyday Shoppers
1279,3,Core Everyday Shoppers
1280,4,Pet and Home Essentials
1281,3,Core Everyday Shoppers
1282,2,Tech-Savvy Singles
1283,0,High-Value Families
1284,4,Pet and Home Essentials
1285,3,Core Everyday Shoppers
1286,3,Core Everyday Shoppers
1289,0,High-Value Families
1290,1,Budget-Conscious Shoppers
1291,4,Pet and Home Essentials
1292,4,Pet and Home Essentials
1293,4,Pet and Home Essentials
1294,2,Tech-Savvy Singles
1295,3,Core Everyday Shoppers
1296,0,High-Value Families
1297,4,Pet and Home Essentials
1298,3,Core Everyday Shoppers
1299,2,Tech-Savvy Singles
1300,1,Budget-Conscious Shoppers
1301,0,High-Value Families
1302,1,Budget-Conscious Shoppers
1303,2,Tech-Savvy Singles
1304,2,Tech-Savvy Singles
1305,3,Core Everyday Shoppers
1306,3,Core Everyday Shoppers
1307,3,Core Everyday Shoppers
1310,0,High-Value Families
1311,3,Core Everyday Shoppers
1312,0,High-Value Families
1313,0,High-Value Families
1314,4,Pet and Home Essentials
1315,2,Tech-Savvy Singles
1316,3,Core Everyday Shoppers
1317,3,Core Everyday Shoppers
1318,3,Core Everyday Shoppers
1320,3,Core Everyday Shoppers
1321,3,Core Everyday Shoppers
1322,4,Pet and Home Essentials
1323,4,Pet and Home Essentials
1324,3,Core Everyday Shoppers
1326,0,High-Value Families
1327,3,Core Everyday Shoppers
1328,3,Core Everyday Shoppers
1329,4,Pet and Home Essentials
1330,3,Core Everyday Shoppers
1331,4,Pet and Home Essentials
1332,3,Core Everyday Shoppers
1333,0,High-Value Families
1334,3,Core Everyday Shoppers
1335,0,High-Value Families
1336,0,High-Value Families
1338,0,High-Value Families
1339,2,Tech-Savvy Singles
1340,4,Pet and Home Essentials
1341,0,High-Value Families
1342,0,High-Value Families
1343,3,Core Everyday Shoppers
1344,4,Pet and Home Essentials
1345,3,Core Everyday Shoppers
1346,0,High-Value Families
1347,0,High-Value Families
1348,3,Core Everyday Shoppers
1349,4,Pet and Home Essentials
1350,0,High-Value Families
1351,4,Pet and Home Essentials
1352,2,Tech-Savvy Singles
1353,0,High-Value Families
1354,3,Core Everyday Shoppers
1355,3,Core Everyday Shoppers
1356,3,Core Everyday Shoppers
1357,3,Core Everyday Shoppers
1358,3,Core Everyday Shoppers
1359,3,Core Everyday Shoppers
1360,4,Pet and Home Essentials
1361,3,Core Everyday Shoppers
1362,1,Budget-Conscious Shoppers
1363,0,High-Value Families
1364,0,High-Value Families
1365,0,High-Value Families
1366,3,Core Everyday Shoppers
1367,3,Core Everyday Shoppers
1368,0,High-Value Families
1370,3,Core Everyday Shoppers
1371,0,High-Value Families
1373,3,Core Everyday Shoppers
1374,0,High-Value Families
1376,4,Pet and Home Essentials
1377,0,High-Value Families
1378,3,Core Everyday Shoppers
1379,3,Core Everyday Shoppers
1380,3,Core Everyday Shoppers
1381,3,Core Everyday Shoppers
1383,3,Core Everyday Shoppers
1387,0,High-Value Families
1388,3,Core Everyday Shoppers
1389,1,Budget-Conscious Shoppers
1390,4,Pet and Home Essentials
1391,3,Core Everyday Shoppers
1392,4,Pet and Home Essentials
1393,3,Core Everyday Shoppers
1394,4,Pet and Home Essentials
1396,0,High-Value Families
1397,4,Pet and Home Essentials
1398,4,Pet and Home Essentials
1399,3,Core Everyday Shoppers
1400,4,Pet and Home Essentials
1401,4,Pet and Home Essentials
1402,4,Pet and Home Essentials
1403,0,High-Value Families
1404,3,Core Everyday Shoppers
1405,4,Pet and Home Essentials
1406,4,Pet and Home Essentials
1407,2,Tech-Savvy Singles
1408,2,Tech-Savvy Singles
1409,2,Tech-Savvy Singles
1411,3,Core Everyday Shoppers
1412,0,High-Value Families
1413,3,Core Everyday Shoppers
1414,3,Core Everyday Shoppers
1415,1,Budget-Conscious Shoppers
1416,3,Core Everyday Shoppers
1417,1,Budget-Conscious Shoppers
1418,0,High-Value Families
1419,0,High-Value Families
1420,0,High-Value Families
1421,0,High-Value Families
1422,0,High-Value Families
1423,0,High-Value Families
1424,3,Core Everyday Shoppers
1426,3,Core Everyday Shoppers
1427,3,Core Everyday Shoppers
1428,4,Pet and Home Essentials
1429,0,High-Value Families
1430,4,Pet and Home Essentials
1431,3,Core Everyday Shoppers
1432,0,High-Value Families
1433,3,Core Everyday Shoppers
1434,3,Core Everyday Shoppers
1435,4,Pet and Home Essentials
1436,2,Tech-Savvy Singles
1437,0,High-Value Families
1438,3,Core Everyday Shoppers
1439,0,High-Value Families
1440,3,Core Everyday Shoppers
1441,1,Budget-Conscious Shoppers
1442,0,High-Value Families
1443,0,High-Value Families
1444,3,Core Everyday Shoppers
1447,3,Core Everyday Shoppers
1448,3,Core Everyday Shoppers
1450,3,Core Everyday Shoppers
1451,0,High-Value Families
1452,4,Pet and Home Essentials
1453,2,Tech-Savvy Singles
1454,0,High-Value Families
1456,4,Pet and Home Essentials
1460,3,Core Everyday Shoppers
1461,4,Pet and Home Essentials
1462,3,Core Everyday Shoppers
1463,0,High-Value Families
1465,0,High-Value Families
1466,3,Core Everyday Shoppers
1467,0,High-Value Families
1468,2,Tech-Savvy Singles
1469,0,High-Value Families
1471,0,High-Value Families
1472,3,Core Everyday Shoppers
1474,2,Tech-Savvy Singles
1475,2,Tech-Savvy Singles
1476,3,Core Everyday Shoppers
1477,0,High-Value Families
1478,4,Pet and Home Essentials
1479,0,High-Value Families
1480,3,Core Everyday Shoppers
1481,3,Core Everyday Shoppers
1483,4,Pet and Home Essentials
1484,3,Core Everyday Shoppers
1485,3,Core Everyday Shoppers
1486,3,Core Everyday Shoppers
1487,3,Core Everyday Shoppers
1488,4,Pet and Home Essentials
1489,1,Budget-Conscious Shoppers
1490,2,Tech-Savvy Singles
1491,3,Core Everyday Shoppers
1492,0,High-Value Families
1495,3,Core Everyday Shoppers
1496,3,Core Everyday Shoppers
1497,2,Tech-Savvy Singles
1498,4,Pet and Home Essentials
1499,4,Pet and Home Essentials
1500,0,High-Value Families
1501,3,Core Everyday Shoppers
1502,3,Core Everyday Shoppers
1503,4,Pet and Home Essentials
1504,3,Core Everyday Shoppers
1505,3,Core Everyday Shoppers
1506,0,High-Value Families
1507,4,Pet and Home Essentials
1510,3,Core Everyday Shoppers
1511,0,High-Value Families
1512,4,Pet and Home Essentials
1513,3,Core Everyday Shoppers
1514,1,Budget-Conscious Shoppers
1516,3,Core Everyday Shoppers
1517,3,Core Everyday Shoppers
1518,4,Pet and Home Essentials
1519,4,Pet and Home Essentials
1520,4,Pet and Home Essentials
1522,1,Budget-Conscious Shoppers
1523,3,Core Everyday Shoppers
1524,3,Core Everyday Shoppers
1526,4,Pet and Home Essentials
1527,0,High-Value Families
1528,0,High-Value Families
1529,0,High-Value Families
1530,2,Tech-Savvy Singles
1531,1,Budget-Conscious Shoppers
1532,3,Core Everyday Shoppers
1533,4,Pet and Home Essentials
1534,3,Core Everyday Shoppers
1535,1,Budget-Conscious Shoppers
1536,3,Core Everyday Shoppers
1537,0,High-Value Families
1538,3,Core Everyday Shoppers
1539,0,High-Value Families
1541,0,High-Value Families
1542,0,High-Value Families
1543,1,Budget-Conscious Shoppers
1544,0,High-Value Families
1546,3,Core Everyday Shoppers
1547,0,High-Value Families
1550,3,Core Everyday Shoppers
1551,3,Core Everyday Shoppers
1552,0,High-Value Families
1553,0,High-Value Families
1555,4,Pet and Home Essentials
1556,2,Tech-Savvy Singles
1557,2,Tech-Savvy Singles
1558,0,High-Value Families
1559,3,Core Everyday Shoppers
1560,4,Pet and Home Essentials
1561,3,Core Everyday Shoppers
1562,3,Core Everyday Shoppers
1564,3,Core Everyday Shoppers
1565,4,Pet and Home Essentials
1566,3,Core Everyday Shoppers
1568,4,Pet and Home Essentials
1570,2,Tech-Savvy Singles
1571,3,Core Everyday Shoppers
1572,3,Core Everyday Shoppers
1575,3,Core Everyday Shoppers
1579,3,Core Everyday Shoppers
1580,4,Pet and Home Essentials
1581,2,Tech-Savvy Singles
1583,4,Pet and Home Essentials
1584,3,Core Everyday Shoppers
1585,4,Pet and Home Essentials
1586,3,Core Everyday Shoppers
1587,4,Pet and Home Essentials
1590,3,Core Everyday Shoppers
1591,3,Core Everyday Shoppers
1592,0,High-Value Families
1593,2,Tech-Savvy Singles
1595,3,Core Everyday Shoppers
1596,0,High-Value Families
1597,3,Core Everyday Shoppers
1598,4,Pet and Home Essentials
1599,1,Budget-Conscious Shoppers
1600,0,High-Value Families
1601,0,High-Value Families
1602,1,Budget-Conscious Shoppers
1603,0,High-Value Families
1604,4,Pet and Home Essentials
1605,2,Tech-Savvy Singles
1606,3,Core Everyday Shoppers
1607,0,High-Value Families
1608,0,High-Value Families
1609,4,Pet and Home Essentials
1610,0,High-Value Families
1611,3,Core Everyday Shoppers
1612,0,High-Value Families
1613,3,Core Everyday Shoppers
1614,0,High-Value Families
1615,3,Core Everyday Shoppers
1616,3,Core Everyday Shoppers
1618,1,Budget-Conscious Shoppers
1619,3,Core Everyday Shoppers
1620,4,Pet and Home Essentials
1621,4,Pet and Home Essentials
1622,4,Pet and Home Essentials
1623,3,Core Everyday Shoppers
1625,4,Pet and Home Essentials
1626,3,Core Everyday Shoppers
1627,4,Pet and Home Essentials
1628,1,Budget-Conscious Shoppers
1629,4,Pet and Home Essentials
1631,0,High-Value Families
1633,3,Core Everyday Shoppers
1635,2,Tech-Savvy Singles
1636,0,High-Value Families
1637,3,Core Everyday Shoppers
1638,1,Budget-Conscious Shoppers
1639,3,Core Everyday Shoppers
1641,3,Core Everyday Shoppers
1642,4,Pet and Home Essentials
1643,4,Pet and Home Essentials
1644,3,Core Everyday Shoppers
1646,4,Pet and Home Essentials
1647,2,Tech-Savvy Singles
1649,3,Core Everyday Shoppers
1650,1,Budget-Conscious Shoppers
1651,3,Core Everyday Shoppers
1652,1,Budget-Conscious Shoppers
1653,4,Pet and Home Essentials
1655,3,Core Everyday Shoppers
1657,0,High-Value Families
1658,3,Core Everyday Shoppers
1659,4,Pet and Home Essentials
1660,0,High-Value Families
1661,3,Core Everyday Shoppers
1662,3,Core Everyday Shoppers
1665,0,High-Value Families
1666,3,Core Everyday Shoppers
1667,3,Core Everyday Shoppers
1668,3,Core Everyday Shoppers
1669,2,Tech-Savvy Singles
1670,0,High-Value Families
1671,4,Pet and Home Essentials
1672,4,Pet and Home Essentials
1673,3,Core Everyday Shoppers
1674,3,Core Everyday Shoppers
1675,4,Pet and Home Essentials
1676,3,Core Everyday Shoppers
1677,4,Pet and Home Essentials
1678,3,Core Everyday Shoppers
1679,2,Tech-Savvy Singles
1681,0,High-Value Families
1682,3,Core Everyday Shoppers
1683,3,Core Everyday Shoppers
1684,1,Budget-Conscious Shoppers
1685,3,Core Everyday Shoppers
1686,4,Pet and Home Essentials
1687,3,Core Everyday Shoppers
1688,3,Core Everyday Shoppers
1689,0,High-Value Families
1690,4,Pet and Home Essentials
1691,3,Core Everyday Shoppers
1692,1,Budget-Conscious Shoppers
1693,2,Tech-Savvy Singles
1694,3,Core Everyday Shoppers
1695,3,Core Everyday Shoppers
1696,0,High-Value Families
1698,0,High-Value Families
1699,3,Core Everyday Shoppers
1700,4,Pet and Home Essentials
1701,0,High-Value Families
1702,2,Tech-Savvy Singles
1703,3,Core Everyday Shoppers
1704,4,Pet and Home Essentials
1705,4,Pet and Home Essentials
1707,2,Tech-Savvy Singles
1708,3,Core Everyday Shoppers
1709,3,Core Everyday Shoppers
1710,3,Core Everyday Shoppers
1711,3,Core Everyday Shoppers
1712,3,Core Everyday Shoppers
1714,3,Core Everyday Shoppers
1715,4,Pet and Home Essentials
1716,0,High-Value Families
1717,2,Tech-Savvy Singles
1718,3,Core Everyday Shoppers
1719,3,Core Everyday Shoppers
1720,3,Core Everyday Shoppers
1721,3,Core Everyday Shoppers
1722,4,Pet and Home Essentials
1723,4,Pet and Home Essentials
1724,4,Pet and Home Essentials
1726,2,Tech-Savvy Singles
1727,3,Core Everyday Shoppers
1728,0,High-Value Families
1729,4,Pet and Home Essentials
1730,2,Tech-Savvy Singles
1731,3,Core Everyday Shoppers
1732,4,Pet and Home Essentials
1733,1,Budget-Conscious Shoppers
1734,0,High-Value Families
1735,1,Budget-Conscious Shoppers
1736,4,Pet and Home Essentials
1737,0,High-Value Families
1738,4,Pet and Home Essentials
1739,3,Core Everyday Shoppers
1741,3,Core Everyday Shoppers
1742,4,Pet and Home Essentials
1744,2,Tech-Savvy Singles
1746,3,Core Everyday Shoppers
1747,3,Core Everyday Shoppers
1749,3,Core Everyday Shoppers
1750,0,High-Value Families
1751,0,High-Value Families
1752,0,High-Value Families
1753,4,Pet and Home Essentials
1754,2,Tech-Savvy Singles
1755,0,High-Value Families
1756,4,Pet and Home Essentials
1757,4,Pet and Home Essentials
1758,4,Pet and Home Essentials
1759,4,Pet and Home Essentials
1760,3,Core Everyday Shoppers
1761,4,Pet and Home Essentials
1762,3,Core Everyday Shoppers
1763,3,Core Everyday Shoppers
1764,3,Core Everyday Shoppers
1765,3,Core Everyday Shoppers
1766,0,High-Value Families
1767,4,Pet and Home Essentials
1768,1,Budget-Conscious Shoppers
1769,2,Tech-Savvy Singles
1770,3,Core Everyday Shoppers
1771,3,Core Everyday Shoppers
1772,0,High-Value Families
1773,3,Core Everyday Shoppers
1774,0,High-Value Families
1775,0,High-Value Families
1776,3,Core Everyday Shoppers
1778,0,High-Value Families
1779,0,High-Value Families
1780,4,Pet and Home Essentials
1781,3,Core Everyday Shoppers
1782,3,Core Everyday Shoppers
1783,2,Tech-Savvy Singles
1784,0,High-Value Families
1785,3,Core Everyday Shoppers
1786,3,Core Everyday Shoppers
1787,3,Core Everyday Shoppers
1788,3,Core Everyday Shoppers
1789,0,High-Value Families
1790,0,High-Value Families
1791,3,Core Everyday Shoppers
1792,3,Core Everyday Shoppers
1793,3,Core Everyday Shoppers
1794,0,High-Value Families
1795,4,Pet and Home Essentials
1796,3,Core Everyday Shoppers
1797,3,Core Everyday Shoppers
1798,2,Tech-Savvy Singles
1799,3,Core Everyday Shoppers
1800,0,High-Value Families
1801,2,Tech-Savvy Singles
1803,4,Pet and Home Essentials
1804,1,Budget-Conscious Shoppers
1805,3,Core Everyday Shoppers
1806,3,Core Everyday Shoppers
1807,0,High-Value Families
1808,4,Pet and Home Essentials
1809,3,Core Everyday Shoppers
1810,4,Pet and Home Essentials
1811,1,Budget-Conscious Shoppers
1813,2,Tech-Savvy Singles
1814,1,Budget-Conscious Shoppers
1816,3,Core Everyday Shoppers
1818,3,Core Everyday Shoppers
1820,4,Pet and Home Essentials
1821,3,Core Everyday Shoppers
1824,4,Pet and Home Essentials
1825,3,Core Everyday Shoppers
1828,2,Tech-Savvy Singles
1829,1,Budget-Conscious Shoppers
1830,3,Core Everyday Shoppers
1831,4,Pet and Home Essentials
1832,3,Core Everyday Shoppers
1833,3,Core Everyday Shoppers
1834,3,Core Everyday Shoppers
1835,2,Tech-Savvy Singles
1836,0,High-Value Families
1837,4,Pet and Home Essentials
1838,3,Core Everyday Shoppers
1839,4,Pet and Home Essentials
1840,3,Core Everyday Shoppers
1841,3,Core Everyday Shoppers
1842,1,Budget-Conscious Shoppers
1844,4,Pet and Home Essentials
1845,0,High-Value Families
1846,3,Core Everyday Shoppers
1848,0,High-Value Families
1849,2,Tech-Savvy Singles
1850,2,Tech-Savvy Singles
1851,3,Core Everyday Shoppers
1853,3,Core Everyday Shoppers
1854,3,Core Everyday Shoppers
1856,4,Pet and Home Essentials
1857,0,High-Value Families
1858,3,Core Everyday Shoppers
1859,0,High-Value Families
1860,3,Core Everyday Shoppers
1861,3,Core Everyday Shoppers
1863,3,Core Everyday Shoppers
1864,3,Core Everyday Shoppers
1865,3,Core Everyday Shoppers
1866,0,High-Value Families
1867,4,Pet and Home Essentials
1869,2,Tech-Savvy Singles
1870,3,Core Everyday Shoppers
1871,0,High-Value Families
1872,3,Core Everyday Shoppers
1874,4,Pet and Home Essentials
1876,2,Tech-Savvy Singles
1877,0,High-Value Families
1878,4,Pet and Home Essentials
1880,3,Core Everyday Shoppers
1881,2,Tech-Savvy Singles
1882,0,High-Value Families
1883,0,High-Value Families
1884,0,High-Value Families
1886,4,Pet and Home Essentials
1887,3,Core Everyday Shoppers
1888,3,Core Everyday Shoppers
1889,4,Pet and Home Essentials
1890,3,Core Everyday Shoppers
1891,4,Pet and Home Essentials
1892,3,Core Everyday Shoppers
1893,1,Budget-Conscious Shoppers
1896,2,Tech-Savvy Singles
1897,3,Core Everyday Shoppers
1898,3,Core Everyday Shoppers
1899,2,Tech-Savvy Singles
1900,3,Core Everyday Shoppers
1901,2,Tech-Savvy Singles
1903,4,Pet and Home Essentials
1904,4,Pet and Home Essentials
1905,3,Core Everyday Shoppers
1906,0,High-Value Families
